farm_id,x,y,county,district,species,production,observed_case,p_new_case
8355,434710.70256997,4.4762471471627e6,Luzerne,Douglass,duck,conventional,false,0.004
8356,341101.195920999,4.53147468243173e6,Schuylkill,Brick,chicken,broiler_2,false,0.002
8357,348054.24451153,4.53871756721471e6,Schuylkill,Neptune,chicken,broiler_1,false,0.014
8358,438915.847270341,4.69518957215139e6,Lancaster,Alloways Creek,duck,conventional,false,0.002
8359,312348.303897373,4.56917611703913e6,Schuylkill,Linden,duck,conventional,false,0.0
8360,355493.640109697,4.6179074238585e6,Mercer,Mount Arlington,chicken,broiler_1,false,0.012
8361,490757.129348507,4.50573397857782e6,Luzerne,Teaneck,duck,conventional,false,0.002
8362,389818.330358683,4.54342993995443e6,Cumberland,Camden,chicken,broiler_2,false,0.01
8363,319568.367462706,4.59569653399477e6,Venango,Hamilton,chicken,broiler_2,false,0.01
8364,468900.99141706,4.68922596486904e6,Indiana,Wharton,duck,conventional,false,0.008
8365,499306.199825488,4.48306490038083e6,Luzerne,Old Bridge,duck,conventional,false,0.0
8366,445406.267204803,4.58554412597523e6,Susquehanna,Flemington,chicken,broiler_1,false,0.04
8367,464691.947657783,4.56132951856777e6,Berks,Barnegat Light,chicken,broiler_2,false,0.026
8368,437787.157271958,4.72956606209857e6,Lancaster,Westville,duck,conventional,false,0.006
8369,380601.226690947,4.66634178605958e6,Blair,Hopewell,duck,conventional,false,0.0
8370,480527.795798887,4.50673882531382e6,Luzerne,Teaneck,chicken,layer,false,0.012
8371,372820.421007872,4.52308341117456e6,Cumberland,Bergen,duck,conventional,false,0.002
8372,373838.593478624,4.66180733066496e6,Blair,Audubon,duck,organic,false,0.002
8373,331791.522936388,4.57597264470982e6,Schuylkill,Audubon Park,chicken,broiler_2,false,0.01
8374,309076.067183478,4.57541929934113e6,Schuylkill,Linden,chicken,broiler_2,false,0.006
8375,360657.637968852,4.6313909249053e6,Blair,Somerville,duck,conventional,false,0.0
8376,484773.255450341,4.49844217914267e6,Luzerne,Teaneck,chicken,broiler_1,false,0.02
8377,399675.287638144,4.713125328098e6,Lancaster,Plumsted,chicken,broiler_2,false,0.012
8378,462288.490191492,4.69702396545562e6,Indiana,Paramus,duck,conventional,false,0.006
8379,309491.944859681,4.61824921004234e6,Venango,Kinnelon,duck,conventional,false,0.0
8380,338994.797784993,4.58864473159773e6,Venango,Clark,duck,conventional,false,0.002
8381,359280.550910396,4.61587271567358e6,Mercer,Mount Arlington,chicken,broiler_2,false,0.01
8382,387631.098985798,4.52481211391363e6,Cumberland,Manchester,chicken,layer,false,0.008
8383,366153.79793661,4.55419227937724e6,Cumberland,Avon-by-the-Sea,duck,conventional,false,0.002
8384,342915.606589121,4.52990572853016e6,Schuylkill,Brick,duck,conventional,false,0.002
8385,400191.02613681,4.61022737839801e6,Lycoming,Monroe,duck,conventional,false,0.0
8386,381844.193172191,4.60958124258655e6,Lycoming,Lindenwold,chicken,layer,false,0.01
8387,498142.205656635,4.70829602505011e6,Indiana,Allentown,chicken,broiler_2,false,0.036
8388,382020.741042832,4.63055480377349e6,Blair,Ho-Ho-Kus,chicken,broiler_1,false,0.016
8389,383305.440078014,4.50442206951641e6,Mifflin,Springfield,duck,conventional,false,0.0
8390,376122.217281691,4.57870995236197e6,Mercer,Bass River,chicken,layer,false,0.008
8391,457840.431718492,4.46520226471832e6,Luzerne,Cedar Grove,duck,conventional,false,0.002
8392,396182.538695967,4.49115751628254e6,Mifflin,Elmwood Park,duck,conventional,false,0.0
8393,431344.504036284,4.71806315524757e6,Lancaster,Chester,duck,conventional,false,0.002
8394,488197.863988802,4.51452191388044e6,Luzerne,Hardyston,duck,conventional,false,0.012
8395,457509.658926741,4.72422265851094e6,Indiana,Palisades Park,duck,organic,false,0.0
8396,366558.360241741,4.55070298341536e6,Cumberland,Avon-by-the-Sea,chicken,broiler_2,false,0.006
8397,479540.438734443,4.70877373483572e6,Indiana,Corbin City,duck,conventional,false,0.004
8398,469164.764979976,4.72284902015319e6,Indiana,Wall,duck,organic,false,0.002
8399,325107.947184225,4.56870490637462e6,Schuylkill,Audubon Park,chicken,broiler_1,false,0.014
8400,468075.524137332,4.6435552529e6,Allegheny,Brigantine,duck,conventional,false,0.008
8401,338455.499463396,4.53829878630038e6,Schuylkill,Potter,chicken,broiler_2,false,0.014
8402,421947.245930989,4.58844638173971e6,Lycoming,Island Heights,duck,organic,false,0.004
8403,474685.262928668,4.70081094931035e6,Indiana,Corbin City,chicken,broiler_1,true,0.0
8404,369313.225746437,4.58235112315096e6,Mercer,Clinton,duck,conventional,false,0.0
8405,354779.113880137,4.54226392981234e6,Schuylkill,Bethlehem,chicken,broiler_2,false,0.012
8406,372471.395929751,4.62034145827811e6,Mercer,Monmouth Beach,duck,conventional,false,0.002
8407,339072.293449522,4.53294225345658e6,Schuylkill,Hamburg,chicken,broiler_1,false,0.006
8408,465325.811411562,4.65102472941591e6,Allegheny,Oldmans,duck,conventional,false,0.004
8409,364989.778443754,4.57864790417342e6,Mercer,Ogdensburg,duck,conventional,false,0.004
8410,385031.61248128,4.53771830790063e6,Cumberland,Perkiomen,chicken,broiler_2,false,0.008
8411,492122.586544265,4.68390556656936e6,Allegheny,Farmingdale,chicken,broiler_2,false,0.026
8412,421175.69516882,4.58941133793089e6,Lycoming,Island Heights,duck,conventional,false,0.004
8413,363702.939786092,4.62044847981026e6,Mercer,Milltown,duck,conventional,false,0.004
8414,494060.536050457,4.49501514834325e6,Luzerne,Medford,chicken,broiler_2,false,0.01
8415,376200.030424396,4.62879383498366e6,Blair,Ho-Ho-Kus,duck,organic,false,0.0
8416,452805.821984514,4.48648921316926e6,Luzerne,Paulsboro,duck,conventional,false,0.004
8417,392140.70214532,4.64690957593221e6,Blair,Mantoloking,duck,conventional,false,0.0
8418,437252.611940098,4.61107357980608e6,Susquehanna,Newark,chicken,broiler_2,false,0.0
8419,473977.376493503,4.48361788918278e6,Luzerne,Haworth,duck,conventional,false,0.002
8420,423964.211775854,4.58401457803898e6,Lycoming,Limerick,chicken,layer,false,0.002
8421,336277.825614616,4.57385771077807e6,Schuylkill,State College,chicken,broiler_2,false,0.004
8422,450346.112612153,4.56856435493216e6,Berks,Taylor,chicken,broiler_1,false,0.024
8423,486274.049078798,4.65752660808849e6,Allegheny,Fair Haven,chicken,layer,false,0.042
8424,413090.782219321,4.48543747709183e6,Mifflin,River Vale,chicken,broiler_1,false,0.01
8425,474963.24532674,4.53949235122691e6,Berks,Irvington,chicken,broiler_2,false,0.038
8426,389339.821436565,4.53205701590418e6,Cumberland,Longport,duck,conventional,false,0.002
8427,421845.675091604,4.62061632521954e6,Fulton,Mine Hill,chicken,broiler_1,false,0.008
8428,462213.804377431,4.64178784705749e6,Allegheny,Brigantine,chicken,broiler_2,false,0.008
8429,388944.411281999,4.65185894957204e6,Blair,Glen Rock,duck,organic,false,0.006
8430,410498.447539316,4.61063625038132e6,Lycoming,Lebanon,chicken,broiler_2,false,0.004
8431,479049.277282781,4.51712776438741e6,Luzerne,Hardyston,chicken,broiler_2,false,0.02
8432,367705.676413158,4.63099741475906e6,Blair,Pompton Lakes,duck,conventional,false,0.004
8433,386473.124875071,4.61612718937476e6,Blair,Ventnor City,duck,conventional,false,0.002
8434,323829.224198269,4.62012666278829e6,Venango,Ridgewood Village,duck,conventional,false,0.004
8435,388259.953837045,4.64150362967998e6,Blair,Haddon Heights,duck,conventional,false,0.002
8436,380606.310937554,4.54797095797803e6,Cumberland,Somerdale,chicken,broiler_1,false,0.008
8437,489706.688234964,4.66457349996663e6,Allegheny,Colts Neck,chicken,broiler_2,false,0.028
8438,482267.577539525,4.51848892284517e6,Luzerne,Hardyston,duck,conventional,false,0.008
8439,325142.857912431,4.59031165551749e6,Venango,Port Republic,chicken,broiler_2,false,0.01
8440,385064.547363846,4.52982425017415e6,Cumberland,Millstone,duck,organic,false,0.006
8441,419046.556246231,4.71905246051562e6,Lancaster,Scotch Plains,duck,organic,false,0.0
8442,434940.180000858,4.72999538091762e6,Lancaster,Shiloh,duck,conventional,false,0.002
8443,432145.1813276,4.72215176339532e6,Lancaster,Shiloh,duck,organic,false,0.002
8444,357174.193587688,4.60432135564991e6,Mercer,Lopatcong,chicken,broiler_2,false,0.006
8445,479546.399829501,4.71312733296765e6,Indiana,Collingswood,chicken,broiler_2,false,0.03
8446,329588.916016473,4.58374104453318e6,Venango,Deptford,duck,conventional,false,0.002
8447,462604.817837779,4.57916520115258e6,Berks,Merion,duck,conventional,false,0.014
8448,487159.826816555,4.51775537525474e6,Luzerne,Hardyston,duck,conventional,false,0.014
8449,314842.897984072,4.57459474551641e6,Schuylkill,Victory Gardens,duck,conventional,false,0.0
8450,470932.743929203,4.68370219562939e6,Allegheny,Passaic,chicken,broiler_2,false,0.032
8451,471259.003598463,4.55692131514239e6,Berks,Barnegat Light,duck,conventional,false,0.012
8452,364346.062683689,4.53994970775789e6,Cumberland,Ferguson,duck,conventional,false,0.0
8453,391487.143993791,4.57839780946898e6,Cumberland,Interlaken,duck,conventional,false,0.002
8454,391392.784325582,4.63419604904559e6,Blair,Alloway,duck,conventional,false,0.0
8455,464057.096812637,4.51199926047343e6,Luzerne,Morrisville,duck,conventional,false,0.006
8456,430586.589645311,4.59410455876775e6,Lycoming,Ramsey,chicken,broiler_2,false,0.002
8457,458722.492282172,4.47818028079328e6,Luzerne,Tinton Falls,duck,conventional,false,0.006
8458,421319.721218721,4.70797839220375e6,Lancaster,Runnemede,chicken,broiler_2,false,0.004
8459,463106.117834368,4.71652082074718e6,Indiana,Morristown,duck,organic,false,0.006
8460,330485.408571063,4.54921590494368e6,Schuylkill,Kenilworth,chicken,broiler_1,false,0.012
8461,442612.088324001,4.59565685594891e6,Susquehanna,Frelinghuysen,chicken,broiler_2,false,0.032
8462,449626.870035225,4.47023815532291e6,Luzerne,Tullytown,chicken,broiler_2,false,0.006
8463,332934.973686932,4.57188113948237e6,Schuylkill,Audubon Park,duck,conventional,false,0.0
8464,480479.603626913,4.64949561610389e6,Allegheny,Spring Lake Heights,duck,conventional,false,0.014
8465,477364.849072137,4.51232516155974e6,Luzerne,Hardyston,chicken,broiler_2,false,0.02
8466,484012.720729966,4.46621742580015e6,Luzerne,Curtin,chicken,broiler_2,false,0.014
8467,374517.734665628,4.53189015126162e6,Cumberland,Pequannock,chicken,broiler_1,false,0.002
8468,465966.259765918,4.49340239564401e6,Luzerne,Fredon,duck,organic,false,0.006
8469,457849.552991406,4.73314560938919e6,Indiana,Ewing,duck,conventional,false,0.002
8470,386357.145268377,4.5549964965367e6,Cumberland,Magnolia,chicken,broiler_1,false,0.004
8471,316871.317445912,4.57957648935597e6,Venango,Weymouth,duck,conventional,false,0.004
8472,482437.760266938,4.7290725773827e6,Indiana,Wales,duck,organic,false,0.004
8473,328530.368112506,4.59467156182659e6,Venango,Laurel Springs,chicken,broiler_2,false,0.006
8474,479767.739998304,4.72491945425092e6,Indiana,Wales,chicken,broiler_2,false,0.024
8475,465998.560217695,4.65541285883614e6,Allegheny,Orange,duck,conventional,false,0.004
8476,466386.412320427,4.4697412804451e6,Luzerne,Union City,duck,conventional,false,0.0
8477,378775.546700788,4.66337289548175e6,Blair,Audubon,duck,conventional,false,0.006
8478,495847.976005225,4.67769092092807e6,Allegheny,Snow Shoe,chicken,layer,false,0.02
8479,493878.521434087,4.48077249672243e6,Luzerne,Medford,chicken,broiler_2,false,0.012
8480,466678.868012388,4.51252907170727e6,Luzerne,Morrisville,duck,conventional,false,0.002
8481,333725.532302481,4.5494245896956e6,Schuylkill,Kenilworth,duck,organic,false,0.0
8482,444030.263690653,4.69816808741813e6,Lancaster,Park Ridge,duck,conventional,false,0.0
8483,352902.737587749,4.56627294285097e6,Schuylkill,Allendale,chicken,broiler_1,false,0.01
8484,466224.229167028,4.47756568368734e6,Luzerne,Franklin,duck,conventional,false,0.002
8485,414407.404081675,4.71058144851389e6,Lancaster,Bloomingdale,chicken,layer,false,0.018
8486,456331.746125693,4.48598309684319e6,Luzerne,New Milford,chicken,broiler_1,false,0.01
8487,431449.673508127,4.60964432513298e6,Susquehanna,Commercial,chicken,broiler_2,false,0.006
8488,427728.512642919,4.6122202355064e6,Susquehanna,Commercial,chicken,broiler_1,false,0.006
8489,303373.747126461,4.61317828048455e6,Venango,Ambler,duck,conventional,false,0.006
8490,312567.437428788,4.62125219845612e6,Venango,Kinnelon,chicken,broiler_1,false,0.006
8491,339521.813240149,4.61281443870947e6,Venango,Maurice River,chicken,broiler_2,false,0.016
8492,432169.158512492,4.70141309154175e6,Lancaster,Phillipsburg,chicken,broiler_2,false,0.004
8493,434634.8188667,4.60521294390633e6,Susquehanna,Hackettstown,duck,conventional,false,0.0
8494,384157.119141649,4.52309985314559e6,Cumberland,Millstone,chicken,broiler_2,false,0.006
8495,360337.136721971,4.54378576862251e6,Cumberland,Ferguson,chicken,broiler_2,false,0.01
8496,433418.867122215,4.4799100381483e6,Luzerne,Douglass,duck,conventional,false,0.002
8497,462019.994259338,4.69275268134503e6,Indiana,Lakewood,chicken,broiler_2,false,0.036
8498,406057.450200133,4.48889973886835e6,Mifflin,Cresskill,duck,conventional,false,0.0
8499,398680.022644104,4.62662025898325e6,Blair,Woodbine,duck,conventional,false,0.002
8500,374049.309042957,4.54231664889379e6,Cumberland,Hackensack,duck,organic,false,0.0
8501,511539.989519354,4.67455510553703e6,Allegheny,Sea Isle City,chicken,broiler_1,false,0.052
8502,443820.873470433,4.60969408400354e6,Susquehanna,Langhorne,chicken,broiler_2,false,0.028
8503,415663.510713185,4.58147843755908e6,Lycoming,New York,chicken,broiler_1,false,0.002
8504,404090.42912616,4.58315371610012e6,Lycoming,Cheltenham,duck,conventional,false,0.008
8505,430762.624899606,4.58260064477837e6,Lycoming,Avalon,chicken,broiler_2,false,0.004
8506,478967.456947275,4.69221410457345e6,Indiana,Paterson,chicken,broiler_2,true,0.0
8507,442026.791601602,4.71598336961768e6,Lancaster,Pitman,duck,conventional,false,0.002
8508,328372.772796982,4.53385526829162e6,Schuylkill,Hamburg,duck,conventional,false,0.004
8509,376562.855608205,4.57689825573602e6,Cumberland,Windsor,duck,conventional,false,0.004
8510,329968.473171176,4.61778527895527e6,Venango,Red Bank,duck,conventional,false,0.004
8511,438441.201028485,4.48924672897384e6,Luzerne,Douglass,duck,organic,false,0.004
8512,391784.569817001,4.55992880654438e6,Cumberland,Moonachie,chicken,broiler_1,false,0.012
8513,505316.686129858,4.46744741796298e6,Luzerne,Riverdale,chicken,broiler_2,false,0.006
8514,317382.733804113,4.59221862088723e6,Venango,Northvale,chicken,broiler_2,false,0.006
8515,455635.147792958,4.46768393505848e6,Luzerne,Tullytown,chicken,broiler_1,false,0.006
8516,347903.609635871,4.57484724842677e6,Mercer,Lambertville,duck,conventional,false,0.002
8517,476253.854354417,4.71378240866449e6,Indiana,Collingswood,duck,conventional,false,0.014
8518,321381.0877193,4.55907267627904e6,Schuylkill,Glassboro,chicken,broiler_2,false,0.004
8519,464949.142761365,4.5403191860002e6,Berks,Jersey City,chicken,broiler_2,false,0.026
8520,396245.598477641,4.58535265821658e6,Lycoming,Hoboken,chicken,layer,false,0.008
8521,370624.526563315,4.51849999103822e6,Cumberland,Bergen,chicken,broiler_2,false,0.004
8522,447661.368019002,4.47138031726595e6,Luzerne,Woodstown,chicken,broiler_2,false,0.008
8523,391180.576022418,4.5542567795132e6,Cumberland,New Providence,duck,conventional,false,0.004
8524,379029.807471137,4.63113768071867e6,Blair,Ho-Ho-Kus,chicken,broiler_1,false,0.016
8525,428446.51339999,4.48171908074736e6,Mifflin,Hillside,duck,conventional,false,0.002
8526,388384.975120674,4.71161633949067e6,Lancaster,Florence,duck,conventional,false,0.004
8527,458917.683182347,4.57486012862343e6,Berks,Warren,duck,organic,false,0.004
8528,348660.148267122,4.5428407930011e6,Schuylkill,Highland Park,chicken,broiler_2,false,0.008
8529,453003.756250624,4.49122837864945e6,Luzerne,Paulsboro,chicken,broiler_2,false,0.012
8530,467645.161005265,4.54811803732691e6,Berks,Port Matilda,chicken,broiler_2,false,0.046
8531,481728.247042524,4.54020882063813e6,Berks,Irvington,duck,organic,false,0.01
8532,377068.697530247,4.59990232770926e6,Lycoming,Lindenwold,duck,conventional,false,0.002
8533,443918.650261518,4.73126884688826e6,Lancaster,Westville,chicken,broiler_2,false,0.016
8534,465790.441236954,4.49260234770662e6,Luzerne,Fredon,chicken,broiler_1,false,0.008
8535,374451.369406713,4.60782541557344e6,Mercer,Monmouth Beach,duck,conventional,false,0.002
8536,457365.884581354,4.46329199771022e6,Luzerne,Cedar Grove,chicken,broiler_2,false,0.012
8537,348152.190360109,4.54279729706026e6,Schuylkill,Highland Park,chicken,broiler_2,false,0.006
8538,478745.964403924,4.65345061316017e6,Allegheny,Spring Lake Heights,duck,organic,false,0.016
8539,297633.311343575,4.593759355878e6,Venango,Woodland Park,duck,conventional,false,0.002
8540,475456.016753154,4.6600770930741e6,Allegheny,Harris,duck,conventional,false,0.01
8541,328374.754806932,4.54512231071776e6,Schuylkill,Salem,chicken,broiler_1,false,0.008
8542,322482.620893199,4.61097580285666e6,Venango,New Brunswick,duck,conventional,false,0.0
8543,310439.650916818,4.62239097837494e6,Venango,Kinnelon,chicken,broiler_1,false,0.006
8544,361211.381174293,4.59608121254128e6,Mercer,Middle,duck,conventional,false,0.002
8545,428954.257144452,4.48505777828066e6,Mifflin,Hillside,duck,conventional,false,0.002
8546,500796.964914895,4.46517164256311e6,Luzerne,Riverdale,chicken,broiler_1,false,0.01
8547,357393.593750636,4.55444779152137e6,Schuylkill,Summit,chicken,broiler_1,false,0.006
8548,473072.250088896,4.6712657571116e6,Allegheny,Lacey,chicken,broiler_1,false,0.044
8549,469409.995534414,4.67121638671629e6,Allegheny,Lacey,chicken,layer,false,0.026
8550,467076.746437842,4.50369172702016e6,Luzerne,Fredon,chicken,broiler_1,false,0.036
8551,381483.425990019,4.50975749538781e6,Mifflin,Piscataway,duck,organic,false,0.002
8552,319540.306989498,4.57674875540458e6,Schuylkill,Victory Gardens,chicken,broiler_1,false,0.004
8553,367640.863992139,4.57307116779578e6,Mercer,Dunellen,duck,conventional,false,0.002
8554,413545.045643152,4.48908781320857e6,Mifflin,Margate City,duck,conventional,false,0.0
8555,389163.904100644,4.58920285197838e6,Lycoming,New Hanover,chicken,broiler_2,false,0.012
8556,368160.006513232,4.63053950104517e6,Blair,Pompton Lakes,chicken,broiler_1,false,0.014
8557,452059.905750528,4.5835577757214e6,Susquehanna,Sea Girt,duck,conventional,false,0.0
